Country,State,Locality,Latitude,Longitude,Species,Nota
Guatemala,Escuintla,Santa Lucia,14.336262,-91.025106,Brechmorhoga praecox,
Guatemala,Escuintla,Santa Lucia,14.336262,-91.025106,Macrothemis inequiunguis,
Guatemala,Escuintla,Santa Lucia,14.336262,-91.025106,Macrothemis hemichlora,
Guatemala,Escuintla,Santa Lucia,14.336262,-91.025106,Perithemis domitia,
Guatemala,Escuintla,Santa Lucia,14.336262,-91.025106,Hetaerina cruentata,
Guatemala,Escuintla,Santa Lucia,14.336262,-91.025106,Hetaerina occisa,
Guatemala,Escuintla,Santa Lucia,14.336262,-91.025106,Argia pulla,
Guatemala,Escuintla,Santa Lucia,14.336262,-91.025106,Argia ulmeca,
Guatemala,Escuintla,Santa Lucia,14.336262,-91.025106,Argia indicatrix,
Guatemala,Escuintla,Santa Lucia,14.336262,-91.025106,Argia oenea,
Guatemala,Escuintla,Santa Lucia,14.336262,-91.025106,Argia pipila,
Guatemala,Escuintla,Santa Lucia,14.336262,-91.025106,Argia fissa,
Guatemala,Escuintla,Santa Lucia,14.336262,-91.025106,Argia elongata,
Guatemala,Escuintla,Santa Lucia,14.336262,-91.025106,Anisagrion truncatipenne,
Guatemala,Escuintla,Santa Lucia,14.336262,-91.025106,Enallagma novaehispaniae,
Guatemala,Escuintla,Santa Lucia,14.336262,-91.025106,Acanthagrion quadratum,
Guatemala,Escuintla,Santa Lucia,14.336262,-91.025106,Telebasis salva,
Guatemala,Escuintla,Santa Maria,14.491671,-90.708149,Hetaerina titia,
Guatemala,Escuintla,Santa Maria,14.491671,-90.708149,Argia translata,
Guatemala,Escuintla,Santa Maria,14.491671,-90.708149,Argia pulla,
Guatemala,Escuintla,Santa Maria,14.491671,-90.708149,Argia pipila,
Guatemala,Escuintla,Santa Maria,14.491671,-90.708149,Enallagma novaehispaniae,
Guatemala,Izabal,Santo Tomas,15.69018,-88.620407,Erythrodiplax umbrata,
Guatemala,Izabal,Santo Tomas,15.69018,-88.620407,Erythrodiplax fusca,
Guatemala,Alta Vera Paz.,Secanquim,15.550773,-89.781573,Dythemis sterilis,
Guatemala,Alta Vera Paz,Secanquim,15.550773,-89.781573,Hetaerina cruentata,
Guatemala,Alta Vera Paz,Senahu,15.412598,-89.827089,Megaloprepus latipennis,
Guatemala,Alta Vera Paz,Sepacuite,15.433333,-89.75,Rhionaeschna cornigera,
Guatemala,Alta Vera Paz,Sepacuite,15.433333,-89.75,Erythrodiplax fusca,
Guatemala,Alta Vera Paz,Sepacuite,15.433333,-89.75,Macrothemis pseudimitans,
Guatemala,Alta Vera Paz,Sepacuite,15.433333,-89.75,Sympetrum illotum,
Guatemala,Alta Vera Paz,Sepacuite,15.433333,-89.75,Hetaerina cruentata,
Guatemala,Alta Vera Paz,Sepacuite,15.433333,-89.75,Archilestes grandis,
Guatemala,Alta Vera Paz,Sepacuite,15.433333,-89.75,Paraphlebia duodecima,
Guatemala,Alta Vera Paz,Sepacuite,15.433333,-89.75,Argia fissa,
Guatemala,Alta Vera Paz,Sepacuite,15.433333,-89.75,Argia elongata,
Guatemala,Alta Vera Paz,Teleman,15.339302,-89.730953,Orthemis levis,
Guatemala,Alta Vera Paz,Teleman,15.339302,-89.730953,Cannaphila insularis,
Guatemala,Alta Vera Paz,Teleman,15.339302,-89.730953,Erythrodiplax fervida,
Guatemala,Alta Vera Paz,Teleman,15.339302,-89.730953,Hetaerina titia,
Guatemala,Alta Vera Paz,Teleman,15.339302,-89.730953,Heteragrion alienum,
Guatemala,Alta Vera Paz,Teleman,15.339302,-89.730953,Telebasis filiola,
Guatemala,Alta Vera Paz,La Tinta,15.311625,-89.884423,Mecistogaster ornata,
Guatemala,Baja Vera Paz.,Tocoy,14.932269,-90.145403,Macrothemis inequiunguis,
Guatemala,Baja Vera Paz.,Tocoy,14.932269,-90.145403,Pseudoleon superbus,
Guatemala,Escuintla,Torola,14.262465,-90.746127,Telebasis filiola,
Guatemala,Alta Vera Paz,"Trece Aguas, Finca",15.411134,-89.82615,Heteragrion tricellulare,
Guatemala,Alta Vera Paz,"Trece Aguas, Finca",15.411134,-89.82615,Argia oculata,
Guatemala,Alta Vera Paz,"Trece Aguas, Finca",15.411134,-89.82615,Argia fissa,
Guatemala,Alta Vera Paz,"Trece Aguas, Finca",15.411134,-89.82615,Brechmorhoga vivax,
Guatemala,San Marcos,El Tumbador,14.865081,-91.935578,Mecistogaster ornata,
Guatemala,Solola,Volcan de Atitlan (San Agustin),14.474634,-91.213956,Mecistogaster ornata,
Guatemala,Zacapa,Zacapa,14.967622,-89.535609,Pseudoleon superbus,
Guatemala,Zacapa,Zacapa,14.967622,-89.535609,Orthemis ferruginea,
Guatemala,Zacapa,Zacapa,14.967622,-89.535609,Dythemis sterilis,
Guatemala,Zacapa,Zacapa,14.967622,-89.535609,Brechmorhoga praecox,
Guatemala,Zacapa,Zacapa,14.967622,-89.535609,Macrothemis pseudimitans,
Guatemala,Zacapa,Zacapa,14.967622,-89.535609,Macrothemis inacuta,
Guatemala,Zacapa,Zacapa,14.967622,-89.535609,Pantala flavescens,
Guatemala,Zacapa,Zacapa,14.967622,-89.535609,Perithemis domitia,
Guatemala,Zacapa,Zacapa,14.967622,-89.535609,Erythemis vesiculosa,
Guatemala,Zacapa,Zacapa,14.967622,-89.535609,Hetaerina cruentata,
Guatemala,Zacapa,Zacapa,14.967622,-89.535609,Hetaerina americana,
Guatemala,Zacapa,Zacapa,14.967622,-89.535609,Argia oenea,
Guatemala,Escuintla,Zapote,14.38432,-90.872124,Orthemis ferruginea,
Guatemala,Escuintla,Zapote,14.38432,-90.872124,Erythrodiplax funerea,
Guatemala,Escuintla,Zapote,14.38432,-90.872124,Dythemis sterilis,
Guatemala,Escuintla,Zapote,14.38432,-90.872124,Brechmorhoga vivax,
Guatemala,Escuintla,Zapote,14.38432,-90.872124,Brechmorhoga praecox,
Guatemala,Escuintla,Zapote,14.38432,-90.872124,Macrothemis inequiunguis,
Guatemala,Escuintla,Zapote,14.38432,-90.872124,Argia medullaris,
Guatemala,Escuintla,Zapote,14.38432,-90.872124,Hetaerina cruentata,
Guatemala,Escuintla,Zapote,14.38432,-90.872124,Hetaerina capitalis,
Guatemala,Escuintla,Zapote,14.38432,-90.872124,Pseudostigma aberrans,
Guatemala,Escuintla,Zapote,14.38432,-90.872124,Mecistogaster ornata,
Guatemala,Escuintla,Zapote,14.38432,-90.872124,Argia fissa,
Guatemala,Escuintla,Zapote,14.38432,-90.872124,Argia variabilis,
Guatemala,Escuintla,Zapote,14.38432,-90.872124,Argia elongata,
Guatemala,Escuintla,Zapote,14.38432,-90.872124,Palaemnema angelina,
Guatemala,Escuintla,Zapote,14.38432,-90.872124,Erpetogomphus viperinus,
Guatemala,Escuintla,Zapote,14.38432,-90.872124,Rhionaeschna cornigera,
Guatemala,,"Zunil, see Cerro Zunil",14.727965,-91.44936,Mecistogaster ornata,
Honduras,Cortez,Puerto Cortez,15.825072,-87.928578,Erythrodiplax umbrata,
Honduras,Cortez,Puerto Cortez,15.825072,-87.928578,Erythrodiplax fervida,
Honduras,Cortez,Puerto Cortez,15.825072,-87.928578,Erythemis vesiculosa,
Honduras,Cortez,Puerto Cortez,15.825072,-87.928578,Mecistogaster ornata,
Honduras,Cortez,Puerto Cortez,15.825072,-87.928578,Argia gaumeri,
Honduras,Cortez,Puerto Cortez,15.825072,-87.928578,Telebasis digiticollis,
Honduras,Cortez,Puerto Cortez,15.825072,-87.928578,Leptobasis vacillans,
Honduras,Cortez,Puerto Cortez,15.825072,-87.928578,Ischnura ramburii,
Honduras,Cortez,Puerto Cortez,15.825072,-87.928578,Ischnura hastata,
Honduras,Cortez,Puerto Cortez,15.825072,-87.928578,Ischnura capreolus,
Honduras,Cortez,Puerto Cortez,15.825072,-87.928578,Erythrodiplax fusca,
Honduras,Cortez,Ruatan Island,16.329761,-86.529967,Argia pulla,
Honduras,Cortez,Ruatan Island,16.329761,-86.529967,Cannaphila insularis,
Honduras,Cortez,Ruatan Island,16.329761,-86.529967,Macrothemis inequiunguis,
Honduras,Cortez,Ruatan Island,16.329761,-86.529967,Argia oculata,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Cannaphila insularis,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Erythrodiplax fervida,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Erythrodiplax fusca,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Dythemis sterilis,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Macrothemis inacuta,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Erythemis peruviana,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Hetaerina cruentata,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Hetaerina occisa,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Hetaerina capitalis,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Heteragrion alienum,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Argia pulla,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Argia frequentula,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Argia ulmeca,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Argia terira,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Argia oculata,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Argia indicatrix,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Argia oculata,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Argia cuprea,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Argia oenea,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Argia elongata,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Enallagma novaehispaniae,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Telebasis filiola,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Protoneura amatoria,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Psaironeura remissa,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Micrathyria hagenii,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Micrathyria aequalis,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Anatya guttata,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Brechmorhoga praecox,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Megaloprepus diaboli,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Coryphaeschna adnexa,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Triacanthagyna trifida,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Gynacantha mexicana,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Micrathyria didyma,
Honduras,Cortez,San Pedro Sula,15.503883,-88.013862,Orthemis ferruginea,
Honduras,Colon.,Truxillo,15.911679,-85.953447,Uracis imbuta,
Nicaragua,Chinandega,Chinandega,12.623472,-87.127325,Argia pulla,
Nicaragua,Chinandega,Chinandega,12.623472,-87.127325,Argia oenea,
Nicaragua,Chinandega,Chinandega,12.623472,-87.127325,Leptobasis vacillans,
Nicaragua,Chinandega,Chinandega,12.623472,-87.127325,Ischnura ramburii,
Nicaragua,Chinandega,Chinandega,12.623472,-87.127325,Neoneura amelia,
Nicaragua,Chinandega,Chinandega,12.623472,-87.127325,Hetaerina titia,
Nicaragua,Chontales,Chontales,11.939218,-85.189405,Argia pulla,
Nicaragua,Chontales,Chontales,11.939218,-85.189405,Hetaerina titia,
Nicaragua,Chontales,Chontales,11.939218,-85.189405,Perithemis domitia,
Nicaragua,Granada,Granada,11.934396,-85.955995,Leptobasis vacillans,
Nicaragua,Managua,Managua,12.114993,-86.236174,Ischnura capreolus,
Nicaragua,Managua,Managua,12.114993,-86.236174,Mecistogaster ornata,
Nicaragua,,Mosquito Shore,13.000042,-83.749965,Megaloprepus diaboli,
Nicaragua,Chinandega,Polvon,13.251529,-86.865945,Mecistogaster ornata,
Nicaragua,Chinandega,Polvon,13.251529,-86.865945,Micrathyria aequalis,
Nicaragua,Chinandega,Polvon,13.251529,-86.865945,Miathyria marcella,
Nicaragua,Chinandega,Polvon,13.251529,-86.865945,Hetaerina titia,
Nicaragua,Siquia,Rio Escondido,12.105678,-84.024319,Hetaerina titia,
Nicaragua,Siquia,Rio Escondido,12.105678,-84.024319,Staurophlebia reticulata,
Nicaragua,Siquia,Rio Escondido,12.105678,-84.024319,Metaleptobasis bovilla,
Nicaragua,Chontales,Rio Machuca,9.929216,-84.520855,Megaloprepus diaboli,
Costa Rica,Cartago,Azahar de Cartago,9.845681,-83.997749,Cordulegaster godmani,
Costa Rica, Guanacaste,Bebedero,10.368782,-85.195881,Uracis imbuta,
Costa Rica, Guanacaste,Bebedero,10.368782,-85.195881,Orthemis ferruginea,
Costa Rica, Guanacaste,Bebedero,10.368782,-85.195881,Anatya guttata,
Costa Rica, Guanacaste,Bebedero,10.368782,-85.195881,Erythrodiplax funerea,
Costa Rica, Guanacaste,Bebedero,10.368782,-85.195881,Erythrodiplax umbrata,
Costa Rica, Guanacaste,Bebedero,10.368782,-85.195881,Erythrodiplax fervida,
Costa Rica, Guanacaste,Bebedero,10.368782,-85.195881,Lestes tenuatus,
Costa Rica, Guanacaste,Bebedero,10.368782,-85.195881,Mecistogaster ornata,
Costa Rica, Guanacaste,Bebedero,10.368782,-85.195881,Telebasis isthmica,
Costa Rica,Puntarenas,Boca de Limon,8.9594,-83.139386,Pseudostigma aberrans,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Hetaerina cruentata,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Hetaerina occisa,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Hetaerina capitalis,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Hetaerina majuscula,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Archilestes grandis,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Megaloprepus caerulatus,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Heteragrion alienum,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Heteragrion erythrogastrum,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Argia pulla,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Argia rogersi,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Argia fissa,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Argia variabilis,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Argia elongata,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Anisagrion allopterum,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Enallagma novaehispaniae,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Epigomphus tumefactus,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Epigomphus subobtusus,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Anax amazili,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Triacanthagyna trifida,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,LIbellula herculea,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Orthemis ferruginea,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Cannaphila vibex,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Erythrodiplax funerea,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Erythrodiplax fusca,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Brechmorhoga vivax,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Brechmorhoga pertinax,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Brechmorhoga rapax,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Paltothemis lineatipes,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Pantala flavescens,
Costa Rica,Cartago,Cachi,9.825635,-83.802215,Argia frequentula,
Costa Rica,San Jose,Camino de la Palma,9.7933,-84.39637,Paltothemis lineatipes,
Costa Rica,San Jose,Camino de la Palma,9.7933,-84.39637,Hetaerina cruentata,
Costa Rica,San Jose,Camino de la Palma,9.7933,-84.39637,Archilestes grandis,
Costa Rica,San Jose,Camino de la Palma,9.7933,-84.39637,Lestes henshawi,
Costa Rica,San Jose,Camino de la Palma,9.7933,-84.39637,Argia terira,
Costa Rica,San Jose,Camino de la Palma,9.7933,-84.39637,Argia tonto,
Costa Rica,San Jose,Camino de la Palma,9.7933,-84.39637,Argia elongata,
Costa Rica,San Jose,Camino de la Palma,9.7933,-84.39637,Anisagrion allopterum,
Costa Rica,Puntarenas,Cañas Gordas,8.746029,-82.919533,Tramea insularis,
Costa Rica,Puntarenas,Cañas Gordas,8.746029,-82.919533,Argia variabilis,
Costa Rica,Puntarenas,Cañas Gordas,8.746029,-82.919533,Argia medullaris,
Costa Rica,Puntarenas,Cañas Gordas,8.746029,-82.919533,Anisagrion allopterum,
Costa Rica,San Jose,Carrillo,10.032398,-84.267612,Hetaerina cruentata,
Costa Rica,San Jose,Carrillo,10.032398,-84.267612,Hetaerina capitalis,
Costa Rica,San Jose,Carrillo,10.032398,-84.267612,Hetaerina majuscula,
Costa Rica,San Jose,Carrillo,10.032398,-84.267612,Miocora chirripa,
Costa Rica,San Jose,Carrillo,10.032398,-84.267612,Megaloprepus caerulatus,
Costa Rica,San Jose,Carrillo,10.032398,-84.267612,Mecistogaster modesta,
Costa Rica,San Jose,Carrillo,10.032398,-84.267612,Thaumatoneura inopinata,
Costa Rica,San Jose,Carrillo,10.032398,-84.267612,Philogenia carrilica,
Costa Rica,San Jose,Carrillo,10.032398,-84.267612,Argia underwoodi,
Costa Rica,San Jose,Carrillo,10.032398,-84.267612,Argia elongata,
Costa Rica,San Jose,Carrillo,10.032398,-84.267612,Epigomphus camelus,
Costa Rica,San Jose,Carrillo,10.032398,-84.267612,Epigomphus tumefactus,
Costa Rica,San Jose,Carrillo,10.032398,-84.267612,LIbellula herculea,
Costa Rica,San Jose,Carrillo,10.032398,-84.267612,Libellula saturata,
Costa Rica,San Jose,Carrillo,10.032398,-84.267612,Orthemis ferruginea,
Costa Rica,San Jose,Carrillo,10.032398,-84.267612,Cannaphila vibex,
Costa Rica,San Jose,Carrillo,10.032398,-84.267612,Erythrodiplax funerea,
Costa Rica,San Jose,Carrillo,10.032398,-84.267612,Erythrodiplax abjecta,
Costa Rica,San Jose,Carrillo,10.032398,-84.267612,Brechmorhoga vivax,
Costa Rica,San Jose,Carrillo,10.032398,-84.267612,Brechmorhoga rapax,
Costa Rica,San Jose,Carrillo,10.032398,-84.267612,Paltothemis lineatipes,
Costa Rica,Puntarenas,Diquis Valley,8.883333,-83.5,Brechmorhoga vivax,
Costa Rica,Puntarenas,Diquis Valley,8.883333,-83.5,Hetaerina cruentata,
Costa Rica,Puntarenas,Diquis Valley,8.883333,-83.5,Hetaerina capitalis,
Costa Rica,Puntarenas,Diquis Valley,8.883333,-83.5,Libellula herculea,
Costa Rica,San Jose,Escazu,9.920695,-84.146152,Phyllogomphoides suasus,
Costa Rica,San Jose,Escazu,9.920695,-84.146152,Paltothemis lineatipes,
Costa Rica,Puntarenas,Esparta,9.990692,-84.667374,Orthemis ferruginea,
Costa Rica,Puntarenas,Esparta,9.990692,-84.667374,Orthemis biolleyi,
Costa Rica,Puntarenas,Esparta,9.990692,-84.667374,Erythrodiplax unimaculata,
Costa Rica,Puntarenas,Esparta,9.990692,-84.667374,Dythemis sterilis,
Costa Rica,Puntarenas,Esparta,9.990692,-84.667374,Macrothemis inequiunguis,
Costa Rica,Puntarenas,Esparta,9.990692,-84.667374,Macrothemis hemichlora,
Costa Rica,Puntarenas,Esparta,9.990692,-84.667374,Perithemis domitia,
Costa Rica,Puntarenas,Esparta,9.990692,-84.667374,Hetaerina fuscoguttata,
Costa Rica,Puntarenas,Esparta,9.990692,-84.667374,Hetaerina cruentata,
Costa Rica,Puntarenas,Esparta,9.990692,-84.667374,Hetaerina occisa,
Costa Rica,Puntarenas,Esparta,9.990692,-84.667374,Heteragrion erythrogastrum,
Costa Rica,Puntarenas,Esparta,9.990692,-84.667374,Argia pulla,
Costa Rica,Puntarenas,Esparta,9.990692,-84.667374,Argia adamsi,
Costa Rica,Puntarenas,Esparta,9.990692,-84.667374,Argia indicatrix,
Costa Rica,Puntarenas,Esparta,9.990692,-84.667374,Argia oculata,
Costa Rica,Puntarenas,Esparta,9.990692,-84.667374,Argia oenea,
Costa Rica,San Jose,Guapiles,10.213679,-83.789089,Hetaerina occisa,
Costa Rica,San Jose,Guapiles,10.213679,-83.789089,Heteragrion erythrogastrum,
Costa Rica,Cartago,Irazu,9.850596,-83.895998,Hetaerina cruentata,
Costa Rica,Cartago,Irazu,9.850596,-83.895998,Hetaerina majuscula,
Costa Rica,Cartago,Irazu,9.850596,-83.895998,Hetaerina capitalis,
Costa Rica,Cartago,Irazu,9.850596,-83.895998,Argia chelata,
Costa Rica,Cartago,Irazu,9.850596,-83.895998,Argia elongata,
Costa Rica,Cartago,Irazu,9.850596,-83.895998,Epigomphus subobtusus,
Costa Rica,Cartago,Irazu,9.850596,-83.895998,Cordulegaster godmani,
Costa Rica,Cartago,Irazu,9.850596,-83.895998,Rhionaeschna cornigera,
Costa Rica,Cartago,Irazu,9.850596,-83.895998,Rhionaeschna jalapensis,
Costa Rica,Cartago,Irazu,9.850596,-83.895998,Libellula foliata,
Costa Rica,Cartago,Irazu,9.850596,-83.895998,Orthemis ferruginea,
Costa Rica,Cartago,Irazu,9.850596,-83.895998,Brechmorhoga pertinax,
Costa Rica,Cartago,Irazu,9.850596,-83.895998,Paltothemis lineatipes,
Costa Rica,Cartago,Irazu,9.850596,-83.895998,Sympetrum illotum,
Costa Rica,Cartago,Juan Viñas,9.893717,-83.746551,Paltothemis lineatipes,
Costa Rica,Cartago,Juan Viñas,9.893717,-83.746551,Mecistogaster modesta,
Costa Rica,Cartago,Juan Viñas,9.893717,-83.746551,Philogenia carrilica,
Costa Rica,Cartago,Juan Viñas,9.893717,-83.746551,Argia frequentula,
Costa Rica,Cartago,Juan Viñas,9.893717,-83.746551,Argia oculata,
Costa Rica,Cartago,Juan Viñas,9.893717,-83.746551,Argia oculata,
Costa Rica,Cartago,Juan Viñas,9.893717,-83.746551,Argia johannella,
Costa Rica,Cartago,Juan Viñas,9.893717,-83.746551,Argia variabilis,
Costa Rica,Cartago,Juan Viñas,9.893717,-83.746551,Argia elongata,
Costa Rica,Cartago,Juan Viñas,9.893717,-83.746551,Remartinia luteipennis,
Costa Rica,Cartago,Juan Viñas,9.893717,-83.746551,Erythrodiplax funerea,
Costa Rica,Cartago,Juan Viñas,9.893717,-83.746551,Erythrodiplax fusca,
Costa Rica,Cartago,Juan Viñas,9.893717,-83.746551,Cannaphila insularis,
Costa Rica,,Monte Redondo,9.789182,-84.126129,Hetaerina cruentata,
Costa Rica,,Monte Redondo,9.789182,-84.126129,Hetaerina infecta,
Costa Rica,,Monte Redondo,9.789182,-84.126129,Brechmorhoga rapax,
Costa Rica,,Pacayas,9.914633,-83.807521,Hetaerina cruentata,
Costa Rica,,Pacayas,9.914633,-83.807521,Argia elongata,
Costa Rica,Puntarenas,Pacuare del Sur,10.014039,-83.534297,Philogenia terraba,
Costa Rica,San Jose,Pozo Azul de Pirris,10.248637,-84.260489,Argia translata,
Costa Rica,San Jose,Pozo Azul de Pirris,10.248637,-84.260489,Macrothemis pseudimitans,
Costa Rica,San Jose,Pozo Azul de Pirris,10.248637,-84.260489,Pantala flavescens,
Costa Rica,San Jose,Pozo Azul de Pirris,10.248637,-84.260489,Cannaphila insularis,
Costa Rica,Puntarenas,Puntarenas,9.977844,-84.829421,Micrathyria hagenii,
Costa Rica,Puntarenas,Puntarenas,9.977844,-84.829421,Micrathyria schumanni,
Costa Rica,Puntarenas,Puntarenas,9.977844,-84.829421,Erythrodiplax umbrata,
Costa Rica,Puntarenas,Puntarenas,9.977844,-84.829421,Erythrodiplax fervida,
Costa Rica,Puntarenas,Puntarenas,9.977844,-84.829421,Erythrodiplax funerea,
Costa Rica,San Jose,Puriscal,9.832137,-84.333169,Brechmorhoga vivax,
Costa Rica,San Jose,Quebrada del Cangrejal,9.764776,-84.219289,Hetaerina cruentata,
Costa Rica,San Jose,Quebrada del Cangrejal,9.764776,-84.219289,Hetaerina capitalis,
Costa Rica,San Jose,Quebrada del Cangrejal,9.764776,-84.219289,Argia oculata,
Costa Rica,San Jose,Quebrada del Cangrejal,9.764776,-84.219289,Argia oculata,
Costa Rica,San Jose,Quebrada del Cangrejal,9.764776,-84.219289,Argia elongata,
Costa Rica,Puntarenas,Quebrada del Java,8.83993,-82.970834,Megaloprepus diaboli,
Costa Rica,Puntarenas,Rio del Convento,9.250972,-83.498782,Hetaerina cruentata,
Costa Rica,Puntarenas,Rio del Convento,9.250972,-83.498782,Hetaerina capitalis,
Costa Rica,Alajuela,Rio Jesus Maria,9.925418,-84.660366,Argia translata,
Costa Rica,Alajuela,Rio Jesus Maria,9.925418,-84.660366,Argia adamsi,
Costa Rica,Alajuela,Rio Jesus Maria,9.925418,-84.660366,Argia oculata,
Costa Rica,Alajuela,Rio Jesus Maria,9.925418,-84.660366,Hetaerina titia,
Costa Rica,Alajuela,Rio Jesus Maria,9.925418,-84.660366,Hetaerina occisa,
Costa Rica,Alajuela,Rio Jesus Maria,9.925418,-84.660366,Heteragrion erythrogastrum,
Costa Rica,Alajuela,Rio Jesus Maria,9.925418,-84.660366,Argia pulla,
Costa Rica,Alajuela,Rio Jesus Maria,9.925418,-84.660366,Enallagma novaehispaniae,
Costa Rica,Alajuela,Rio Jesus Maria,9.925418,-84.660366,Telebasis salva,
Costa Rica,Alajuela,Rio Jesus Maria,9.925418,-84.660366,Uracis imbuta,
Costa Rica,Alajuela,Rio Jesus Maria,9.925418,-84.660366,Micrathyria didyma,
Costa Rica,Alajuela,Rio Jesus Maria,9.925418,-84.660366,Erythrodiplax fervida,
Costa Rica,Alajuela,Rio Jesus Maria,9.925418,-84.660366,Dythemis sterilis,
Costa Rica,Alajuela,Rio Machuca,9.929216,-84.520855,Heteragrion erythrogastrum,
Costa Rica,Alajuela,Rio Machuca,9.929216,-84.520855,Argia tezpi,
Costa Rica,Alajuela,Rio Machuca,9.929216,-84.520855,Argia pulla,
Costa Rica,Alajuela,Rio Machuca,9.929216,-84.520855,Argia frequentula,
Costa Rica,Alajuela,Rio Machuca,9.929216,-84.520855,Uracis imbuta,
Costa Rica,Alajuela,Rio Machuca,9.929216,-84.520855,Orthemis biolleyi,
Costa Rica,Alajuela,Rio Machuca,9.929216,-84.520855,Dythemis sterilis,
Costa Rica,Alajuela,Rio Machuca,9.929216,-84.520855,Macrothemis inequiunguis,
Costa Rica,Alajuela,Rio Machuca,9.929216,-84.520855,Macrothemis hemichlora,
Costa Rica,Alajuela,Rio Machuca,9.929216,-84.520855,Perithemis domitia,
Costa Rica,Alajuela,Rio Machuca,9.929216,-84.520855,Hetaerina titia,
Costa Rica,Alajuela,Rio Machuca,9.929216,-84.520855,Hetaerina occisa,
Costa Rica,Alajuela,Rio Machuca,9.929216,-84.520855,Mecistogaster ornata,
Costa Rica,,Rio Sucio,10.397433,-83.908883,Hetaerina cruentata,
Costa Rica,Alajuela,San Carlos,10.659028,-84.354205,Mecistogaster modesta,
Costa Rica,Alajuela,San Francisco,10.045294,-84.367973,Argia elongata,
Costa Rica,Alajuela,San Francisco,10.045294,-84.367973,Macrothemis pseudimitans,
Costa Rica,Alajuela,San Francisco,10.045294,-84.367973,Sympetrum illotum,
Costa Rica,San Jose,San Gabriel,9.785658,-84.107843,Erythemis vesiculosa,
Costa Rica,San Jose,San Jose,9.928069,-84.090725,Libellula saturata,
